id,author_name,last_updated,rating,version,title,content
4251912313,Proofboy,2025-07-01T20:46:08-07:00,5,21.0.2,Love the setup,It’s easy and very Tranparent!!!
4251877399,LOWDOSENODOZ,2025-07-01T20:31:57-07:00,5,21.0.2,SUPER EASY,Awesome App and Super Easy
4251321417,tandall dog,2025-07-01T16:59:04-07:00,1,21.0.2,Terrible,Terrible service
4251270436,LivLou2645,2025-07-01T16:38:37-07:00,4,21.0.2,Give us an option to delete notifications,I don’t mind the app. I would just like the option to delete notifications if they’re irrelevant.
4251007408,cburke672000,2025-07-01T14:54:38-07:00,4,21.0.2,AI is stupid,Would be great if the AI responded intelligently.
4250932333,fetch:(,2025-07-01T14:26:09-07:00,5,21.0.2,Awesome,Verizon in Matthews is so Awesome!
4250855809,Nina000000dddd,2025-07-01T13:58:11-07:00,1,21.0.2,Slow and inconvenient,"It’s very slow and uses a lot of jargon that confuses users. The chat feature isn’t useful either, as it just redirects users to the website."
4250756035,Anon10234,2025-07-01T13:22:56-07:00,1,21.0.2,Worst app,Quite literally one of the worst apps ever built.
4249652889,DarkkStone,2025-07-01T07:50:51-07:00,5,21.0.2,Since the beginning..,"I have had verizon service since they came out, and now I finally have them as my internet. I have to tell you…. WORTH IT!!  If you can get the service get it."
4248795115,🐜 2 Tymes,2025-07-01T03:39:47-07:00,5,21.0.2,Thanks,I am easily finding what I’m looking for with ease. Thank you for getting the app where it has needed to be.
4247755669,RamVerizon,2025-06-30T20:41:15-07:00,2,21.0.2,Signing up for perks is a nightmare,Setting up Disney+ is a nightmare
4247556941,LancePawPaw,2025-06-30T19:25:04-07:00,1,21.0.2,Circling the drain,"For what Verizon charges its customers, the app is an insult.  Support system involves poorly developed chatbot/AI interface with a highly limited repertoire. And some answers must apply to older app versions because they obvious do not describe the current app.  The only good thing about the app is that it contains the Verizon phone number. Forget about using the app to deal with a problem."
4247368129,JulesGV,2025-06-30T18:15:14-07:00,1,21.0.2,Utter garbage,I can’t even log in. It simply doesn’t work. Sticking to the horrendously glitchy Verizon website I suppose
4247115079,Kamamamau,2025-06-30T16:38:20-07:00,5,21.0.2,Good Stuff,"I’m glad I’m here, thank you very much"
4246820696,akade usedt,2025-06-30T14:46:09-07:00,1,21.0.2,Pesimos servicio a el cliente tengo 12 minutes en una llamada en espera ea Mercado 6 veces hoy,Mal servicio al cliente
4246387966,Mz.ScorpioGurl73,2025-06-30T12:12:10-07:00,5,21.0.2,Outstanding,I have been with Verizon for over 4 years now. No complaints.
4246384334,Tiphani05,2025-06-30T12:10:58-07:00,5,21.0.2,Added new line!,I added a new line and it was super easy and very quick.
4245093115,Tiece Candy,2025-06-30T05:49:03-07:00,1,21.0.2,What happened?,"Verizon fios use to be the best, IMO, but these last few months my home service goes out at least 3-4 times a week. The wait time to speak  to someone is over 45mins. I’m seriously thinking about changing companies after being with Verizon for 9yrs. Smh"
4244446917,Wills01GT,2025-06-30T02:02:04-07:00,1,21.0.2,Awful,"Slow, unresponsive, guides me to Verizon Fios application which has been discontinued, fails to load. Verizon, fix your application, update the directions, it is a very frustrating app to use."
4243931734,Yayo DA'Great,2025-06-29T22:16:26-07:00,5,21.0.2,Great service,If you don’t have Verizon i highly recommend you to switch now today
4243308442,AlexB8742,2025-06-29T17:49:44-07:00,5,21.0.2,The new update is awesome,The UI is improved so much
4242473805,KMDPARI,2025-06-29T12:14:55-07:00,1,21.0.2,This is very worst app ever I see,"This is the most useless app I have ever used. It is very slow, and I can’t find what I need. There are too many unnecessary features. I feel like I need a special course just to understand this app"
4242096812,buyless,2025-06-29T10:09:07-07:00,4,21.0.2,Confusing,I can adjust my plan on my phone but not on my PC. I never received  a confirmation number text or email.
4239896642,dr.rudywatson,2025-06-28T20:59:11-07:00,5,21.0.2,My Verizon f(x),"The Verizon app is a well design and user print, making it easy to manage my account, monitor usage, and pay my bill on the go. What truly stands out, however, or security features. From biometric login to real-time fraud alerts, the app provides peace of mind by keeping my personal information well protected. I feel comfortable handling sensitive task within the app, and I appreciate the consistent updates that enhance both performance and security. Highly recommended for Verizon customers."
4239660367,m1j082,2025-06-28T19:22:36-07:00,1,21.0.2,Horrible,The app never works. Continuously makes you change your password and never lets you in.
4239159090,SaviorSolutions,2025-06-28T15:56:15-07:00,5,21.0.2,iPhone 16 Pro Max,"Started off very rough ordered online new phone and had issues porting the number. over but I will say that Verizon resolved the issue right away. They were prompt and fixed the issue and even got a really good deal on the phone that is the perfect size phone for someone who has man hands, my iPhone 14 was way too small. Also saved me thousands of dollars with the Verizon home Internet.compared to the other ISP providers whom we won’t say any names.Definitely glad I switched to Verizon amazing they know customer service! I love my new phone and Internet"
4238994623,Csavvad,2025-06-28T14:47:02-07:00,5,21.0.2,Janitors,Excellent
4238100108,sandycakes25,2025-06-28T09:31:39-07:00,5,21.0.2,Great customer service,Marlon was the best rep ever!!!
4237662081,Dingleberry Mckracken,2025-06-28T07:25:04-07:00,3,21.0.2,New Update,Now I can’t restart my router. It just loads and does nothing.
4236219149,Fios rocks,2025-06-27T22:42:54-07:00,5,21.0.2,Love my fios,"This is my first time with Verizon and I love it ,
Incredible quality fast speed and major discounts on movie apps"
4235870867,Brndjdndkdg,2025-06-27T20:15:07-07:00,1,21.0.2,Horrible,"Horrible service and a waste of time. They messed up multiple accounts. Maybe if their customer service wasn’t based in India, they could actually help their customers. Instead you get to spend hours on the phone trying to explain something to someone who barely speaks English. Thanks for nothing. Good to know the customer service is just as bad as their cell service."
4235855356,lolalfils,2025-06-27T20:08:49-07:00,1,21.0.2,Awful,I would give zero stars if I could
4235772283,Dcristina57,2025-06-27T19:36:01-07:00,5,21.0.2,helpful,Why don’t you take debit cards it would help thank you
4235626448,Fear Cartaidh,2025-06-27T18:39:49-07:00,1,21.0.2,I just need to pay my bill not get advertised to.,"Yo, this is stupid. I just need to pay my bill but your app is wasting space trying to sell me junk. I don’t want or need all that."
4235453907,Gonzalo&Regina,2025-06-27T17:31:46-07:00,5,21.0.2,Verizon,I enjoy Verizon service it is the best compared to ATT and TMobile
4235132679,Joy Davis 20,2025-06-27T15:21:46-07:00,1,21.0.2,Horrible Customer service,I paid $85 to switch my phone to Verizon because I have to travel internationally for work . The first eSIM they sent me didn't work and they said they were gonna send me another one and then they never did and now they won't respond to my emails and the customer service on their website isn't working and it's just bots that don't understand anything . Not reliable at all.
4234496859,Verizon=garbage,2025-06-27T11:27:52-07:00,1,21.0.2,Never works,Nothing on this app ever loads it just gives you an error message. I’ve tried using it for 2 years and it’s never worked no matter how many times they update it.
4198742543,"""Queen #1 Bee ChristMan""",2025-06-18T06:01:40-07:00,1,21.0.0,Truth Be Told,You’re all nothing but money grubbing stealing from the poor corrupted individually government system shame on you God Bless
4198548166,bossmanincharge,2025-06-18T05:00:21-07:00,5,21.0.0,Phone purchase,Everything is so easy to do!
4198340524,Sofi_Hauru,2025-06-18T03:47:21-07:00,1,21.0.0,Finicky at best,App is laggy and slow; log in screen needs to be fixed (screen just shows a red background)
4196306138,Frannman,2025-06-17T13:30:17-07:00,1,21.0.0,Worse app and Company to deal with,"Upgraded several of my business phones and received promotional credits. Had issues with the phone in less than 30 days. Verizon replace the phone but charged me for a new phone and did not credit back the promotional credits. Verizon says it takes 3 to 4 months to show up on my bill.  They keep sending it to their Promotion Correction Team, but no response. Another phone I’m still waiting for two years now for the promotion correction team to reply back with an answer; but after two years and 7 requests still nothing.  Have been with Verizon for 20 years and now looking for a different carrier. So sad, sad,🥺 for me."
4195906426,Ms. Elizabeth aka Liz,2025-06-17T11:11:57-07:00,5,21.0.0,Really helpful,I love how i can view my bill and change things easily rather then having to go on the website. I can quickly look into the account incase something happens.
4195824588,this app su cks,2025-06-17T10:44:58-07:00,1,21.0.0,Terrible,One of the worst apps and companies to get ahold of
4195810020,hjhgyhyhjjii,2025-06-17T10:40:17-07:00,1,21.0.0,Sign in,Constantly makes me sign in. Even after just a few minutes of I have let the app go. Why can’t it stay signed in like every other app. Also doesn’t allow autofill somehow on my phone.
4195802959,nakaakdj,2025-06-17T10:38:00-07:00,1,21.0.0,Wifi,Worst wifi ever
4195355344,wcwatt,2025-06-17T08:21:10-07:00,1,21.0.0,Doesn’t work,"This app has been buggy for a while now. But this past week, I upgraded to an iPhone 16, and this app doesn’t work at all! “Unable to process request. Try again later”. Do better, Verizon. This is garbage"
4193641942,Ilovepplbcineedpplformoney,2025-06-16T21:14:10-07:00,3,21.0.0,My Verizon,I’m so frustrated with this app. It makes me change passwords everytime I login. Please fix it!
4193088652,Burning_jello,2025-06-16T17:21:01-07:00,5,21.0.0,Always amazing,Whenever I need support Verizon always helps and when it’s super complicated they do their best get the right response or how to remedy the issue
4192900694,wisdom1273,2025-06-16T16:03:12-07:00,1,21.0.0,I can never get into the site.,I can never get into the site. It absolutely drives me crazy. I just take the app out.
4192801357,DjKZM,2025-06-16T15:23:07-07:00,1,21.0.0,"Good service, bad app","We have used Verizon for a long time because it has very good service. However, my Verizon app is very confusing and hard to navigate. I have been trying to activate a SIM card, and it has been extremely misleading and difficult. Verizon needs to make their application more user-friendly, as it is very hard to use currently."
4190969708,RealCW,2025-06-16T05:28:51-07:00,1,21.0.0,Bad User Experience,"The app isn’t optimized for mobile use or app use. It’s confusing and bugs out every time the app opens.  Pages don’t load or closes out.

Additionally, I’ve asked Verizon over several months to remove my ex’s information from my account, and I still receive bills with his name on it.

Nor is the site working where I am supposed to redeem my $300 visa."
4188629809,waffle101,2025-06-15T12:57:25-07:00,1,21.0.0,Horrible App,This app as long as I can remember barely works.  Extremely slow and buggy constantly.
4188098691,MeeMeeRosa,2025-06-15T10:07:46-07:00,1,21.0.0,Ugh,TRASH. I was trying to claim a Superticket and MAGICALLY the app decided to glitch after selecting “yes” to the claim. I had to close it and missed out. I’m so upset.
4187423594,Writerly Woman,2025-06-15T06:51:36-07:00,5,21.0.0,DIY,"I went online and made this same order but I forgot to hit the complete order button. My mistake, didn’t realize until I did not get the sims card. Then I contacted Verizon and dealt with an agent. OMG The sales agent quoted a price twice much higher than what I had and took over 40 minutes to do so. This morning I went online and did it myself. Took less than 5 minutes and everything is complete! Love MY Verizon app"
4185240260,Marwin2023,2025-06-14T16:43:20-07:00,1,21.0.0,Scam,Avoid to get Verizon..! Customers service is Horrible and irresponsible.
4184010303,jreezyworldpeace,2025-06-14T09:16:21-07:00,1,21.0.0,Account Sign In,"Device never stays logged in and when trying to pay bill with account credentials, the app is never correct. Website works fine, this app is a downgrade from the previous app.

Trash."
4183774819,Emer5016,2025-06-14T08:07:16-07:00,2,21.0.0,Billing,The only thing I have an issue with at this point besides you being so expensive and not sticking to your contract is the fact that I don’t get the bills from you in order for me to pay it on time you need to send me the bill either by email or by mail
4183495636,Formal Epistemologist,2025-06-14T06:48:00-07:00,1,21.0.0,Garbage,Useless garbage we only put up with because of the oligopoly Verizon is part of. Unbelievably terrible.
4182051495,marie_stelle,2025-06-13T21:33:13-07:00,1,21.0.0,App doesn’t show keyboard,The app used to work but currently doesn’t show a keyboard to enter information.
4181261634,BananaYolk,2025-06-13T16:07:32-07:00,5,21.0.0,Awesome service all around!!,"They’ve treated me well, plenty of discounts and free promos that regularly come around. Also great perks when you have your family share the account. Also pretty great coverage and costumer service. Been using Verizon since 2009 and don’t plan to ever switch."
4181020847,Cecy19789,2025-06-13T14:28:22-07:00,1,21.0.0,Internet,"The internet continues to be slow at certain times, never had that problem before o well I’m tired of fighting it."
4180802321,Elreeco06,2025-06-13T13:04:36-07:00,5,21.0.0,Helpful,Amazing service
4180649812,Puuuufffffer Fish,2025-06-13T12:09:20-07:00,5,21.0.0,Help!!,"Awesome representative!!  Kind, patient and very knowledgeable."
4180495974,isasmi,2025-06-13T11:15:36-07:00,1,21.0.0,app is buggy,"Won't allow me to remove user, glitchy when loading"
4180194552,phxpaul,2025-06-13T09:37:34-07:00,4,21.0.0,Usage checks difficult,I was a T-Mobile customer for 11 years and moved over to V for the international calling while traveling. I want to check my usage while abroad and it’s difficult to find. The link I found in the app just takes you to plan features and does not tell the current usage total. I’d like to know if I’m close to my monthly intl data cap.
4180132011,Cee_Low:me,2025-06-13T09:18:10-07:00,2,21.0.0,Bugs are still buggy,I have two lines and I can’t manage both phones on the app now.  Before it was easy to toggle between the two to block people or check my call filter.  Now it will only mange one phone I can’t manage my alternate line at all.  I guess the bugs are not fixed they are definitely still a little buggy.  Please update again.
4179871784,No nickname works gggfggt,2025-06-13T08:00:50-07:00,1,21.0.0,Spam calls,"Be careful how you use this app. Apparently, Verizon will spam call you if you browse products or services."
4179854586,Apple’s 🍎,2025-06-13T07:55:59-07:00,5,21.0.0,Not so bad,So much better functionality than previous version!
4179426717,Kipp559,2025-06-13T05:49:16-07:00,5,21.0.0,Love My Verizon,"User friendly, ALWAYS Accurate
LOVE THE VERIZON APP!!!"
4179195681,VuittonTroi,2025-06-13T04:32:57-07:00,3,21.0.0,App is functional but could be bttr,"I’m able to see everything and get it all done, but gworllll why it take so long to load up before my face id, like it needs a quicker refresh honey. I like to get things done quick and i hate waiting on technology to keep up wit me."
4177336413,Taaka_Tony,2025-06-12T14:58:48-07:00,1,21.0.0,Opposite of user friendly,If you like constant add notifications this is your app
4177198464,ibba60222,2025-06-12T14:03:55-07:00,1,21.0.0,Trash,"The app is garbage. Nothing shows except where you pay the bill, which is all that matters to Verizon anyway. There’s no customer support ever, and I finally got tired of them and switched to another service. Do yourself a favor and delete the app, it’s worthless."
4176843127,Joewilky,2025-06-12T11:55:44-07:00,5,21.0.0,Oh captain my captain,Thank you Verizon. You number one. Such large service. So America.
4176250964,Shinto Z,2025-06-12T08:42:18-07:00,1,21.0.0,Zero Stars,"If I could give this app zero stars, I would. Every time I try to connect to a customer service representative over chat, it inevitably asks me if it should disconnect me during a wait, I click “no”, and it disconnects me anyway.

How are you to fix a service issue?"
4176181993,clifflt,2025-06-12T08:21:28-07:00,2,21.0.0,Error in projected bill,I made a change to Home account.  I was offered to change to a Value Program modem. App reflected no monthly charge for modem versus the 12 $ a month I am paying. My bill was to go from $161 to $143.  I agreed.  When I received confirmation email it was for $183.  I called Verizon they cancelled my order and reverted back my bill.  I was told don’t trust APP. Call them.  So you can’t trust this app.
4176014874,Zennietree,2025-06-12T07:31:56-07:00,5,21.0.0,Lifelong Customer,I have been a lifelong customer of Verizon since got my first cell phone. I’m just disappointed that after over 20 years of loyalty I don’t get more discounts
4174107610,TaySoReal234,2025-06-11T18:52:00-07:00,3,21.0.0,Customer,Verizon need more deals on different electronic devices. Especially if you been a paying customer for 3 to 4 years.
4174102119,Lefkewosod,2025-06-11T18:49:47-07:00,1,21.0.0,Pop up,Annoying pop up keeps appearing every time I open the app. No I do not want switch carriers!
4174100018,Db$101,2025-06-11T18:48:56-07:00,1,21.0.0,Current hotspot usage,Previous releases allowed easy access to current hotspot usage.  Latest release has no way to get this information.  This makes this app useless for me.
4173936520,Dgnzo91,2025-06-11T17:41:02-07:00,5,21.0.0,My Verizon,It is very easy to use
4173650211,New T mobile customer,2025-06-11T15:39:45-07:00,1,21.0.0,Awful phone and customer service,Have a supervisor call and we can talk
4173114834,JaysonSpears81,2025-06-11T12:13:25-07:00,1,21.0.0,App is terrible,"Honestly it may be a burden but if you need anything from Verizon go online or into the store. I get it’s 2025 so an app is more convenient, however conveniency is not a Verizon thing so there app is stuck in 2008."
4171869943,Frk II,2025-06-11T05:45:34-07:00,1,21.0.0,Worst software and customer support - coverage is also declining,"Verizon is a terrible company.  They don’t do anything well.  The customer support is horrible, their software is worse.  Nothing works well.  The only reason I am still with them is they make attractive offers, that appear to be a good value until you finish the deal and realize all the hidden fees.  I will be moving all 5 of my lines away from Verizon.  I have had enough!"
4170356457,cvhhgdcsw245,2025-06-10T19:09:24-07:00,1,21.0.0,stupid app,"a stupid application, absolutely not convenient and not thought out for users, the main thing for them is to sell you something."
4168762025,jamiesjj,2025-06-10T09:20:07-07:00,2,21.0.0,Over them,"They are overly priced, when your service get interrupted they don’t let you speak to customer service, you get kicked out the app, and they will turn your phone off for any reason. Connection is great but overall they cost entirely too much."
4168727277,MJ314$,2025-06-10T09:09:46-07:00,5,21.0.0,Amazing,Thanks for no problems
4168695917,H😅🤣,2025-06-10T09:00:28-07:00,1,21.0.0,Bad,Very bad
4232351262,Verizongen,2025-06-26T23:31:19-07:00,5,21.0.2,Best carrier for years to come,Everybody always said Verizon was the most expensive but overall I believe the price is fair and you enjoy the benefits of the company.
4231786291,MissKierra,2025-06-26T19:29:02-07:00,1,21.0.2,Terrible,This app is terrible. It doesn’t allow me to link my services or anything.
4231579164,Mike F Fierros,2025-06-26T18:12:17-07:00,5,21.0.2,I was able to use it and I got the cell phone I wanted and agree to pay for all of it,I liked the Verizon Wireless app and I was able to buy what I wanted
4230851505,CLove118,2025-06-26T13:23:45-07:00,1,21.0.2,New Update,This new Update has caused it to where I cannot get passed the “check what’s new” page no matter what I do. Pressing the X or the button doesn’t do anything.
4230285008,Mike Patell,2025-06-26T10:14:29-07:00,1,21.0.2,MyAcess is a joke,"Tried to redeem a $50 gift card.  Right when the timer hit 0:00, I hit redeem.  Of course, it “lost connection” and I got nothing.  Don’t advertise free stuff if you’re not going to actually let me redeem it"
4228501137,Gavin unruh,2025-06-26T00:18:20-07:00,5,21.0.2,Review,Im loving my experience of the my Verizon app
4228154089,BrunnenKai,2025-06-25T21:42:50-07:00,1,21.0.2,Absolute gárbáge,"WiFi down at my mom’s house. Of course “customer service” appears to be getting this app. I download it. Try to set up account/put my mom’s email in. The app accepts it then I verify using a code they send to my mom’s phone. So far so good. But then later when I go to use her email as my login credentials, the App says the email isn’t valid??  This is The email they send a statement to every month. Also if I go to the regular site using a link in the monthly statement EMAIL THEY SENT MY MOM, I will get another “this isn’t a valid email”???  I try to set it up then using my own email. It takes me through setting up a password. I SCREENSHOT the password to make sure I don’t forget it. I choose a secret question and put in my answer. It takes me through the sign in process again. It asks the secret question. I answer. I put in the password that I had just created. It says the password isn’t correct??  Then it asks me the answer to a secret question that I had NOT selected and NOT answered??? I don’t bother answering this point. How is a company that can be considered a tech company such garbage with its tech?  I guess tomorrow I’ll try customer service on the phone and pray I can eventually talk with a (hopefully English speaking) representative."
4227914350,yogithump95710,2025-06-25T19:59:39-07:00,1,21.0.2,Verizon Visa Dashboard Not Showing,"Prior to the update on June 24, 2025, we could click the “more” tab on the bottom right and then click “Verizon Visa Dashboard.” Now that option is no longer available. Why did you remove this Verizon? I can’t see my rewards at all even though I know Verizon Dollars are accumulating via the Verizon Visa app."
4227410477,Corellean,2025-06-25T16:39:31-07:00,1,21.0.2,I don’t understand how this has 4.7 stars,"This app is terrible, it is beyond me how it has 4.7 stars. If you need support good luck. The “chat with us”, which says it is the fastest, does nothing. The chat via messenger opens messenger and then does nothing. The scheduled phone support calls me and then hangs up on me after telling me my balance - which is 0. This app and Verizon support in general are the worst I’ve ever encountered."
4227141373,AMCooks,2025-06-25T14:51:31-07:00,1,21.0.2,Over priced for no service,"Since Feb. my phone has been unable to send picture texts within the first attempt to send. My internet service has been trash, and half the time my phone calls are dropped. Paying almost $300 a month for???? Yet when I call they say there’s no service outage in my area. I’m so done, taking my business elsewhere."
4226920380,Barbj1692,2025-06-25T13:28:26-07:00,1,21.0.2,"Horrible worthless app, can’t sign in after upgrade","I tried to sign in for my internet accountand app wouldn’t recognize password. It send me numeric temp passwords, and none worked!!! It locked my account, and all I get are robots when I try to live chat!!!!!!!! My only option is to go to help page on X. You’re disgusting and worthless!!!!!"
4226893031,Spooky ooky ooky girl,2025-06-25T13:18:43-07:00,1,21.0.2,Service,Service goes out 76% of the day
4226512148,M0stleyHarmless,2025-06-25T11:10:14-07:00,2,21.0.2,Deleting the app,"The app has started serving ads through notifications. I have used the app to contact customer support a few times, but anytime you switch to a different app while waiting for a response, it loses track of the conversation and forces you to log in again. This happens even when switching over for a few seconds."
4226150928,Marty Veee,2025-06-25T09:17:49-07:00,5,21.0.2,Wow!,"Verizon just released my access which is a reward system where you can claim gift cards, concert tickets and more from inside the app. I’m not one to leave a review but Verizon deserves it."
4225931977,drbn00,2025-06-25T08:13:25-07:00,1,21.0.2,Really terrible,"I don’t usually write reviews but this application truly inspired me to do so. It’s just one of the worst apps I’ve ever used. It takes about 40 seconds for any page to load and sometimes just doesn’t load at all with no error message. My internet service is good otherwise, but even if it wasn’t then that would be Verizon’s fault nonetheless. This is a real piece of garbage and I would be extremely embarrassed if I was involved in making this app. The way that this thing consistently doesn’t work at all reasonable pace is just so funny and disgusting"
4225102921,The metal face,2025-06-25T03:58:23-07:00,5,21.0.2,As intended,the app works
4223762926,Friendzz7,2025-06-24T18:20:10-07:00,5,21.0.2,Global sporting,Thank you for including discounts for world club cup.
4223742935,Goren Ha Atad,2025-06-24T18:12:02-07:00,1,21.0.2,Terrible,The version of this app with the bright red banners and yellow text is just terrible. Every screen looks like a warning that your phone is about to die. It’s hard to find details about your devices. What a fail
4223584746,lovierenee,2025-06-24T17:06:13-07:00,2,21.0.2,Added bogus charges,Every time I turn around Verizon added a new charge for something or Go up on a device or perk without informing the customers. This is not business
4221916432,Tom McElvy,2025-06-24T07:29:54-07:00,1,21.0.2,Upgraded App is Horrible,"I opened the app today to get my bill.  What a convulated mess.  Looks like a government agency made this, as it is difficult to find anything.  I have Fios service only, not wireless, not phone, not tv.  Took 15 minutes to find the billing section, and the last two months bills are not there.  This is a joke.  Please brink back the previous version, so I can manage my Fios service."
4221912261,ClassySassyBoss,2025-06-24T07:28:41-07:00,5,21.0.2,Super Convenient!,Easy to use and definitely quicker than calling in.  This has been one my preferred method when dealing with my account.
4221354808,Zweisenthal,2025-06-24T04:38:13-07:00,5,21.0.2,Excellent app,The recent updates to the Verizon app are 10/10. It is easy to navigate and provides all the information and tools I want to get info on and take action on my account. Almost no bugs. Well done.
4221090716,edivfiehfidkcb,2025-06-24T03:00:27-07:00,1,21.0.2,Won’t let me swap my phone,"It lets me do it online, but not in the app. What’s the point?"
4219626014,Cloud NonStorage,2025-06-23T16:23:00-07:00,1,21.0.2,Cloud,Never trust this!!! They will delete your pictures and videos
4219386133,Satanasjr,2025-06-23T14:42:06-07:00,5,21.0.2,OG,"Best carrier, The service it great."
4219337828,Maverickakshat,2025-06-23T14:22:35-07:00,1,21.0.2,Worst customer service ever!,There’s essentially no customer support available. You chat with an AI and if it can’t help you. You’re stuck. The app doesn’t function properly. It can’t follow troubleshooting steps and would bring back to home screen during troubleshooting. Worst customer service ever. I was annoyed at first but I’m just amazed by the entire experience. Discontinuing my services right now. You’re warned!
4219004303,Micuparamedic,2025-06-23T12:18:52-07:00,1,21.0.2,No title can cover how bad this is…,"First, the app itself is slow. There’s delays jumping from page to page. The layout may be intuitive if it actually worked. This would be an amazing app if any part actually worked. The speedtest works intermittently at best. Same for the router reset. Funny thing is, if it can do the speed test, it won’t let you reset the router! At least there’s an option for support. That should give you hope that Verizon is there and they care. Go ahead, click on the call back button. You may want to take an aspirin first. I’ve tried a total of 6 times. The first time, it gave me some hope. They called back immediately… and took me directly to automated purgatory. When asked for my pin, I went into the app to get it but the automated system just hung up. The next time I pressed the button for a callback, no callback after 15 minutes. I press the button again and I’m returned to robotic purgatory. This time I get past the pin. I’m asked if I’m calling about setting up my autopay. After replying no, the soul sucking system decided it wasn’t worth there time if it wasn’t about money so the automated demons hung up again… it took 6 times and eventually I just called myself. Then, 41 minutes later, someone actually came to the line. I can’t tell you yet if they’ve fixed my issue but that is irrelevant to the review of this application atrocity. Consider yourself warned, if you plan on using this application atrocity you may need a punching bag as well."
4218801445,IraOrman,2025-06-23T11:09:34-07:00,5,21.0.2,Easy,The ease of shopping through the app make online purchases more convenient
4218513136,Ezgo3601,2025-06-23T09:35:05-07:00,2,21.0.2,Sign in process,Sign in process is far from no from from being “user friendly “.  Orders placed thru the Call Center frequently causes phone outages requires a trip to the Verizon store 20 miles away.
4216501605,DJM I,2025-06-22T20:45:25-07:00,1,21.0.2,Bill,Bill is too high
4216247209,Egzachlee,2025-06-22T18:54:04-07:00,2,21.0.2,Face ID,Why can’t I log in with Face ID?????
4216214876,Ksenia RP,2025-06-22T18:40:23-07:00,1,21.0.2,Apple Music not active,"Spent 20 mins with customer expert at the store. No luck.
Spent 80 mins with tech expert over the phone no luck. My family has been with Verizon for over 10 years. We love the company but this perk of Apple Music is real trouble as it not working with Apple iPhone at this time."
4215897590,YURMOMMA29,2025-06-22T16:23:02-07:00,1,21.0.2,Terrible,Gets worse every time I use the app. Where are the parental controls now????!?!?!? All of a sudden the parental controls are nowhere to be found. I honestly hate this company.
4214396951,Cajcyvuejsvxtebd,2025-06-22T07:34:39-07:00,5,21.0.2,Amazing service in keeping humans connected,Thank you
4212942638,Jon f jerlihv,2025-06-21T22:18:38-07:00,1,21.0.2,This app is stupid,The keyboard don’t work on this stupid app
4212656239,nugx,2025-06-21T20:11:54-07:00,1,21.0.1,Dark UX,"Don’t make it so hard to cancel my Disney+ addon, you shady people."
4211121695,Savannah247,2025-06-21T10:03:04-07:00,1,21.0.1,Dnt like it,What is Russell? That’s. What I get when I search it
4210135939,tiger pole,2025-06-21T05:01:36-07:00,1,21.0.1,Filthy Thieves,"This company is the absolute worst. It’s never ending! I was told that I over paid a total of $700 and that it would be credited and never was. Hours & hours over years and years of long phone calls that result in nothing- no changes- no resolution etc. never resolved and never received a penny, instead it all happened again where I was charged $20-30 more each month… i was told my bill would now be $50 after 3 hours and they just deducted $75. I saw an email that said my bill was changed to $50 but when it came time for autopay they stole money that is not authorized. All this over the past 20 years. The workers are just as corrupt as whoever’s running this skummy company."
4207819393,Kyla Kaufman,2025-06-20T13:19:57-07:00,1,21.0.1,Travel,The travel passes do not work.
4207738888,Beaubeau61,2025-06-20T12:50:13-07:00,3,21.0.1,Not enough to keep me,There's no special perks that I use I don't get any free TV I don't get any free anything I rented a movie the other day cost me $20 and I'm paying $10 a month if so whatever it says $15 a month minus customer discount but it says I don't get anything free so why would I want to have Apple one
4204807219,Jzidhsj1,2025-06-19T18:47:08-07:00,1,21.0.1,Terrible app,"This is the most app on my phone. Not user friendly, not intuitive, and not helpful. Makes me want to switch phone services because it’s so awful."
4204723264,sundownbrm,2025-06-19T18:12:54-07:00,1,21.0.1,Unbelievable,"This is the worst internet app I’ve ever experienced. I can’t even reboot the router from my app, and it has all these “special security features” that I assume also don’t work because I can’t simply reboot the router from the app. Completely unacceptable from a company as big as Verizon.

Edit: still horrible. Basically doing any kind of task on this app is a nightmare. Insane that a company as big as Verizon makes their app so so so bad."
4202552546,The Walker!!?!,2025-06-19T05:44:28-07:00,4,21.0.1,Verizon is AWESOME!!!!,"Dude, when I switched over to them, they hooked me up with soooo many tubular awesome new devices I can’t even believe it!! And a pretty affordable monthly plan that I’m locked into for 3 years, but I wouldn’t have it any other way!!!! You’re totally Awesome Verizon!!! Thanks for being so tubular! Thanks for helping me ride the wave of a lifetime!!! 👍👍✌️❗️❗️😂👉👉"
4202129419,KassieME,2025-06-19T03:14:10-07:00,1,21.0.1,Glitchy one in all app,Ever since they switch to using one single app for cable/internet/wireless service the app is glitchy. Hard to use and not user friendly. Please fix
4202060954,Ithicka,2025-06-19T02:45:33-07:00,1,21.0.1,I hate it I can’t wait to switch,The platform is very complicated. I have not been able to log in for MONTHS! I report this technical issue to customer service & NOTHING was resolved. I had AT&T for 4 hours & never experienced anything like this
4201076331,Derraculous,2025-06-18T19:23:11-07:00,3,21.0.1,Uhgh,"This is definitely one of the most glitchiest and slow apps I’ve encountered. It seems to take longer than needed to load pages, and when they load, it’s just awkward and glitchy."
4200183588,Dee1953Dee,2025-06-18T13:24:29-07:00,5,21.0.0,My Verizon Phone,Love Verizon has everything I need
4199503672,PrinceofWilton,2025-06-18T09:43:36-07:00,1,21.0.0,Slow,Service top dollar
